"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(63, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(63, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(63, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(63, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(63, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(63, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(63, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(63, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(43, 25)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 25)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 25)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 25)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 25)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 25)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 25)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 25)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(43, 25)","(45, 49)","(59, 56)","(84, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(65, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(43, 26)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(43, 26)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(44, 24)","(44, 48)","(59, 56)","(83, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(44, 24)","(44, 48)","(59, 56)","(83, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(45, 30)","(67, 23)","(81, 32)","(82, 47)","(62, 54)","(46, 45)"
"(44, 24)","(45, 49)","(58, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(60, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(60, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(75, 27)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(58, 56)","(82, 53)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(66, 53)","(48, 47)"
"(44, 24)","(44, 48)","(59, 56)","(84, 52)","(83, 28)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(66, 53)","(48, 47)"
"(44, 24)","(44, 48)","(59, 56)","(84, 52)","(83, 28)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(66, 53)","(48, 47)"
"(44, 24)","(44, 48)","(59, 56)","(84, 52)","(83, 28)","(66, 19)"
"(44, 24)","(44, 48)","(59, 56)","(84, 52)","(83, 28)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(44, 48)","(59, 56)","(84, 52)","(83, 28)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(44, 24)","(45, 49)","(60, 57)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(44, 24)","(45, 49)","(60, 57)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(66, 53)","(48, 47)"
"(44, 24)","(45, 49)","(60, 57)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(66, 53)","(48, 47)"
"(44, 24)","(45, 49)","(60, 57)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(66, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(60, 57)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(60, 57)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(63, 54)","(45, 43)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(83, 28)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(83, 28)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(83, 28)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(83, 28)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(83, 28)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(83, 28)","(66, 19)"
"(46, 28)","(61, 23)","(77, 28)","(81, 49)","(60, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(83, 28)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(83, 28)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(83, 28)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(83, 28)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(83, 28)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(83, 28)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(83, 28)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(83, 28)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(83, 28)","(66, 19)"
"(43, 26)","(45, 49)","(58, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(58, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(58, 56)","(85, 50)","(82, 27)","(66, 19)"
"(43, 26)","(45, 49)","(58, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(80, 26)","(65, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(80, 26)","(65, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(80, 26)","(65, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(66, 19)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(65, 19)"
"(45, 30)","(67, 23)","(81, 32)","(82, 47)","(60, 53)","(46, 45)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(65, 19)"
"(45, 30)","(67, 23)","(81, 32)","(82, 47)","(60, 53)","(46, 45)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(67, 53)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(67, 53)","(50, 48)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(67, 53)","(50, 48)"
"(44, 24)","(45, 49)","(59, 56)","(85, 50)","(82, 27)","(65, 19)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(50, 48)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(82, 27)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(62, 54)","(48, 47)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(67, 53)","(50, 48)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(67, 53)","(50, 48)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(67, 53)","(50, 48)"
"(44, 24)","(43, 47)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(67, 53)","(50, 48)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(67, 53)","(50, 48)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(46, 28)","(61, 23)","(77, 28)","(82, 47)","(67, 53)","(50, 48)"
"(44, 24)","(43, 47)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(46, 28)","(60, 23)","(77, 28)","(82, 47)","(67, 53)","(50, 48)"
"(44, 24)","(43, 47)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(46, 28)","(60, 23)","(77, 28)","(82, 47)","(66, 53)","(50, 48)"
"(44, 24)","(43, 47)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(44, 24)","(43, 47)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(44, 24)","(43, 47)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(44, 24)","(43, 47)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(44, 24)","(45, 49)","(59, 56)","(82, 53)","(83, 28)","(65, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(83, 28)","(65, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(83, 28)","(65, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(83, 28)","(65, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(83, 28)","(65, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(83, 28)","(65, 19)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(83, 28)","(65, 19)"
"(46, 28)","(60, 23)","(77, 28)","(82, 47)","(62, 54)","(50, 48)"
"(44, 24)","(45, 49)","(58, 56)","(82, 53)","(83, 28)","(65, 19)"
