x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed
19,51,43,83,26,76,57,72,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,36,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,36,46,51,19,37,64,0 km/h
19,51,43,83,24,75,56,74,34,46,51,19,37,63,0 km/h
19,51,43,83,24,75,56,74,34,46,51,19,37,64,0 km/h
19,51,45,82,24,75,56,74,34,46,51,19,37,63,0 km/h
19,51,45,82,24,75,56,74,34,46,51,19,37,63,0 km/h
19,51,45,82,24,75,56,74,34,46,51,19,37,63,0 km/h
19,51,45,82,26,76,56,74,34,46,51,19,37,63,0 km/h
19,51,45,82,26,76,56,74,34,46,51,19,37,63,0 km/h
19,51,45,82,26,76,56,74,34,46,51,19,37,63,0 km/h
19,51,45,82,26,76,56,74,34,46,51,19,37,63,0 km/h
22,53,44,79,28,74,53,71,34,49,53,22,37,63,0 km/h
22,53,44,79,28,74,53,71,34,49,53,22,37,63,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,63,0 km/h
22,53,44,79,29,74,53,71,34,49,53,22,37,63,0 km/h
19,51,44,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,44,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,44,82,26,76,57,72,34,46,51,19,37,63,0 km/h
19,51,44,82,26,76,57,72,34,46,51,19,37,63,0 km/h
19,51,44,82,26,76,57,72,34,46,51,19,37,63,0 km/h
20,56,43,79,28,74,53,71,35,49,49,35,37,63,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
18,51,43,83,26,76,56,74,34,46,51,18,37,63,0 km/h
18,51,43,83,26,76,56,74,34,46,51,18,37,63,0 km/h
18,51,43,83,26,76,56,74,34,46,51,18,37,63,0 km/h
18,51,44,83,26,76,57,73,35,46,51,18,37,64,0 km/h
19,51,46,82,24,75,56,74,34,46,51,19,37,64,0 km/h
19,51,44,82,26,76,56,74,34,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,34,46,51,19,37,63,0 km/h
19,51,43,83,22,71,56,74,34,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,34,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,34,46,51,19,37,63,0 km/h
19,51,44,82,24,75,56,74,34,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,34,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,24,75,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,27,77,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,27,77,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,27,77,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,27,77,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,35,46,51,19,37,63,0 km/h
20,56,44,79,27,73,53,71,32,49,49,32,37,63,0 km/h
20,56,44,79,27,73,53,71,32,49,49,32,37,63,0 km/h
19,51,44,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
20,56,39,79,26,72,53,71,38,50,56,20,37,63,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,57,72,42,49,51,19,37,63,0 km/h
19,51,43,83,23,73,57,72,42,49,51,19,37,63,0 km/h
19,51,43,83,23,73,57,72,42,49,51,19,37,63,0 km/h
19,51,43,83,23,73,57,72,42,49,51,19,37,63,0 km/h
19,51,43,83,23,73,57,72,42,49,51,19,37,63,0 km/h
19,51,43,83,23,73,57,72,42,49,51,19,37,63,0 km/h
19,51,43,83,23,73,57,72,42,49,51,19,37,63,0 km/h
19,51,43,83,26,76,57,72,42,49,51,19,37,63,0 km/h
19,51,43,83,23,73,57,72,42,49,51,19,37,63,0 km/h
19,51,43,83,26,76,57,72,42,49,51,19,37,63,0 km/h
19,51,43,83,26,76,57,72,42,49,51,19,37,63,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,64,0 km/h
22,53,43,79,29,74,53,71,40,51,53,22,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
20,56,43,79,29,74,53,71,34,49,49,34,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,36,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,36,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
20,56,44,79,28,74,53,71,34,49,49,34,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
20,56,43,79,27,73,53,72,34,49,49,34,37,63,0 km/h
20,56,39,79,25,70,53,72,37,50,56,20,37,63,0 km/h
20,56,39,79,51,59,54,70,37,50,56,20,37,63,0 km/h
20,56,39,79,51,59,54,70,37,50,56,20,37,63,0 km/h
20,56,39,79,51,59,54,70,37,50,56,20,37,63,0 km/h
20,56,39,79,51,59,54,70,37,50,56,20,37,63,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
20,56,43,79,29,74,53,71,32,49,49,32,37,63,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
17,52,43,83,26,76,56,74,34,46,52,17,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,45,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
20,56,42,80,30,75,53,71,35,49,49,35,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,24,75,56,74,35,46,51,19,37,64,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
20,56,42,80,30,75,53,71,35,49,49,35,37,63,0 km/h
20,56,43,79,30,75,53,71,35,49,49,35,37,63,0 km/h
20,56,43,79,30,75,53,71,35,49,49,35,37,63,0 km/h
20,56,43,79,30,75,53,71,35,49,49,35,37,63,0 km/h
20,56,43,79,30,75,53,71,35,49,49,35,37,63,0 km/h
20,56,43,79,30,75,53,71,35,49,49,35,37,63,0 km/h
20,56,41,80,30,75,53,71,35,49,49,35,37,63,0 km/h
20,56,41,80,30,75,53,71,35,49,49,35,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,41,83,22,71,56,74,35,46,51,19,37,63,0 km/h
19,51,45,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,45,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,45,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,45,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,45,82,26,76,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,63,0 km/h
20,57,44,79,30,75,53,71,33,49,49,33,37,63,0 km/h
20,57,44,79,30,75,53,71,33,49,49,33,37,63,0 km/h
20,57,44,79,27,73,53,71,33,49,49,33,37,63,0 km/h
20,57,44,79,27,73,53,71,33,49,49,33,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,56,39,79,26,72,53,71,31,49,56,20,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,63,0 km/h
20,56,39,79,26,72,53,71,38,50,56,20,37,63,0 km/h
20,56,39,79,26,72,53,71,31,49,56,20,37,63,0 km/h
20,56,39,79,26,72,53,71,31,49,56,20,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,57,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,56,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,56,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,56,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,56,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
20,56,44,79,27,73,53,71,31,49,49,31,37,63,0 km/h
19,51,45,82,27,77,56,74,36,46,51,19,37,64,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,35,49,49,35,37,63,0 km/h
20,56,42,79,27,73,53,71,35,49,49,35,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,35,49,49,35,37,63,0 km/h
20,56,42,79,27,73,53,71,32,49,49,32,37,63,0 km/h
20,56,42,79,27,73,53,71,35,49,49,35,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,42,79,27,73,53,71,34,49,49,34,37,63,0 km/h
19,51,43,83,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,43,83,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,43,83,26,76,57,72,40,48,51,19,37,63,0 km/h
18,51,45,82,26,76,57,72,40,48,51,18,37,63,0 km/h
18,51,45,82,26,76,57,72,40,48,51,18,37,63,0 km/h
20,56,42,79,28,74,53,71,35,49,49,35,37,63,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,64,0 km/h
19,51,45,82,26,76,57,72,35,46,51,19,37,64,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,64,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,64,0 km/h
18,51,45,82,26,76,57,72,40,48,51,18,37,63,0 km/h
18,51,45,82,26,76,57,72,40,48,51,18,37,63,0 km/h
18,51,45,82,26,76,57,72,40,48,51,18,37,63,0 km/h
18,51,45,82,26,76,57,72,40,48,51,18,37,63,0 km/h
18,51,45,82,26,76,57,72,40,48,51,18,37,63,0 km/h
18,51,45,82,26,76,57,72,40,48,51,18,37,63,0 km/h
18,51,44,82,26,76,57,72,40,48,51,18,37,63,0 km/h
18,51,37,82,23,73,57,72,40,48,51,18,37,63,0 km/h
18,51,45,82,26,76,57,72,40,48,51,18,37,63,0 km/h
18,51,45,82,26,76,57,72,40,48,51,18,37,63,0 km/h
18,51,45,82,26,76,57,72,40,48,51,18,37,63,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,40,48,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,36,46,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,36,46,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,36,46,51,19,37,63,0 km/h
21,54,42,79,28,74,53,72,34,49,54,21,37,63,0 km/h
21,54,42,79,28,74,53,72,32,49,54,21,37,63,0 km/h
22,53,42,79,28,74,53,72,33,49,53,22,37,63,0 km/h
20,57,42,79,28,74,53,72,34,49,49,34,37,63,0 km/h
19,51,45,82,26,76,56,74,34,46,51,19,37,64,0 km/h
22,53,42,79,28,74,53,72,33,49,53,22,37,63,0 km/h
22,53,42,79,28,74,53,72,33,49,53,22,37,63,0 km/h
22,53,42,79,28,74,53,72,33,49,53,22,37,63,0 km/h
22,53,42,79,28,74,53,72,33,49,53,22,37,63,0 km/h
22,53,42,79,28,74,53,72,33,49,53,22,37,63,0 km/h
22,53,42,79,28,74,53,72,33,49,53,22,37,63,0 km/h
20,56,42,79,52,60,53,72,38,50,56,20,37,63,0 km/h
20,56,42,79,52,60,53,72,38,50,56,20,37,63,0 km/h
19,51,45,82,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,45,82,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,45,82,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,45,82,26,76,56,74,34,46,51,19,37,64,0 km/h
20,57,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,57,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,56,42,79,26,72,54,71,38,50,56,20,37,63,0 km/h
20,57,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,57,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,57,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,57,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,57,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,57,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,57,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
19,51,43,83,22,71,56,74,35,46,51,19,37,64,0 km/h
22,53,43,79,29,74,53,71,34,49,53,22,37,63,0 km/h
20,56,43,79,29,74,53,71,35,49,49,35,37,63,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,64,0 km/h
19,51,43,83,51,54,57,72,35,46,51,19,37,64,0 km/h
20,56,44,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,43,79,27,73,53,71,34,49,49,34,37,63,0 km/h
19,51,43,83,26,76,57,72,33,46,51,19,37,64,0 km/h
20,56,44,79,27,73,53,71,34,49,49,34,37,63,0 km/h
20,56,44,79,27,73,53,71,34,49,49,34,37,63,0 km/h
19,51,43,83,26,76,57,72,33,46,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,33,46,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,33,46,51,19,37,64,0 km/h
19,51,45,82,26,76,57,72,33,46,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,33,46,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,40,48,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,40,48,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,40,48,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,40,48,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,40,48,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,40,48,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,57,72,35,46,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,35,46,51,19,37,63,0 km/h
19,51,45,82,26,76,57,72,35,46,51,19,37,64,0 km/h
19,51,45,82,26,76,57,72,35,46,51,19,37,64,0 km/h
19,51,45,82,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,45,82,26,76,56,74,35,46,51,19,37,64,0 km/h
20,56,44,79,51,59,53,71,38,50,56,20,37,63,0 km/h
20,56,44,79,51,59,53,71,38,50,56,20,37,63,0 km/h
20,56,44,79,51,59,53,71,38,50,56,20,37,63,0 km/h
19,51,45,82,26,76,56,74,37,47,51,19,37,64,0 km/h
20,56,44,79,29,74,53,71,34,49,49,34,37,63,0 km/h
20,56,44,79,29,74,53,71,34,49,49,34,37,63,0 km/h
20,56,44,79,29,74,53,71,34,49,49,34,37,63,0 km/h
20,56,44,79,29,74,53,71,34,49,49,34,37,63,0 km/h
20,56,44,79,28,74,53,71,34,49,49,34,37,63,0 km/h
20,56,44,79,28,74,53,71,34,49,49,34,37,63,0 km/h
20,56,44,79,28,74,53,71,34,49,49,34,37,63,0 km/h
20,50,43,83,26,76,56,74,37,47,50,20,37,64,0 km/h
20,56,44,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,56,44,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,56,44,79,27,73,53,71,32,49,49,32,37,63,0 km/h
19,51,43,83,26,76,56,74,37,47,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,37,47,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,37,47,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,37,47,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,37,47,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,37,47,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,37,47,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,37,47,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,37,47,51,19,37,64,0 km/h
17,53,44,82,26,76,56,74,37,47,53,17,37,63,0 km/h
20,56,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,56,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,56,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,56,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
20,56,42,79,28,74,53,71,32,49,49,32,37,63,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,63,0 km/h
20,50,43,83,26,76,56,74,34,46,50,20,37,63,0 km/h
20,50,43,83,26,76,56,74,34,46,50,20,37,63,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,45,82,26,76,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,27,77,56,74,34,46,51,19,37,64,0 km/h
19,51,43,83,27,77,56,74,34,46,51,19,37,64,0 km/h
20,56,43,79,28,74,53,71,34,49,49,34,37,63,0 km/h
20,56,43,79,28,74,53,71,34,49,49,34,37,63,0 km/h
20,56,43,79,28,74,53,71,34,49,49,34,37,63,0 km/h
22,53,43,79,28,74,53,71,34,49,53,22,37,63,0 km/h
20,56,43,79,28,74,53,71,34,49,49,34,37,63,0 km/h
20,56,43,79,28,74,53,71,34,49,49,34,37,63,0 km/h
19,51,43,83,27,77,57,73,35,46,51,19,37,63,0 km/h
19,51,43,83,27,77,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,27,77,56,74,35,46,51,19,37,63,0 km/h
19,51,43,83,27,77,56,74,34,46,51,19,37,63,0 km/h
19,51,43,83,27,77,56,74,35,46,51,19,37,63,0 km/h
20,56,39,79,25,70,53,71,31,49,56,20,37,63,0 km/h
20,56,39,79,25,70,53,71,31,49,56,20,37,63,0 km/h
20,56,39,79,25,70,53,71,31,49,56,20,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,74,35,46,51,19,37,64,0 km/h
20,56,39,79,25,70,54,71,31,50,56,20,37,63,0 km/h
20,56,39,79,25,70,54,71,31,50,56,20,37,63,0 km/h
19,51,45,82,26,76,56,73,35,46,51,19,37,63,0 km/h
20,56,43,79,30,75,53,71,32,49,49,32,37,63,0 km/h
20,56,43,79,30,75,53,71,32,49,49,32,37,63,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,63,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,64,0 km/h
19,51,43,83,26,76,56,73,35,46,51,19,37,64,0 km/h
19,51,44,82,26,76,56,73,35,46,51,19,37,63,0 km/h
19,51,44,82,26,76,56,73,35,46,51,19,37,63,0 km/h
20,56,37,78,26,72,54,71,31,50,56,20,37,64,0 km/h
20,56,37,78,26,72,54,71,31,50,56,20,37,64,0 km/h
