"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(45, 26)","(61, 20)","(81, 30)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(42, 22)","(44, 46)","(57, 53)","(84, 47)","(81, 24)","(65, 16)",,,,,,,
"(42, 22)","(44, 46)","(58, 53)","(84, 47)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(64, 19)","(80, 28)","(81, 44)","(56, 49)","(44, 39)",,,,,,,
"(42, 22)","(44, 46)","(59, 54)","(84, 47)","(81, 24)","(65, 16)",,,,,,,
"(64, 19)","(80, 28)","(81, 44)","(62, 51)","(45, 41)","(44, 28)",,,,,,,
"(42, 22)","(44, 46)","(59, 54)","(84, 47)","(80, 23)","(65, 16)",,,,,,,
"(64, 19)","(80, 28)","(81, 44)","(62, 51)","(45, 41)","(44, 28)",,,,,,,
"(43, 20)","(44, 46)","(59, 54)","(82, 50)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(68, 21)","(80, 28)","(81, 44)","(59, 50)","(44, 40)",,,,,,,
"(44, 18)","(44, 46)","(59, 54)","(82, 50)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(60, 20)","(76, 25)","(80, 46)","(62, 51)","(44, 40)",,,,,,,
"(44, 18)","(43, 45)","(58, 53)","(85, 48)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(62, 19)","(81, 30)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 23)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(65, 19)","(80, 28)","(81, 44)","(56, 49)","(44, 39)",,,,,,,
"(42, 23)","(44, 46)","(58, 53)","(84, 47)","(81, 24)","(65, 16)",,,,,,,
"(43, 21)","(45, 46)","(59, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(44, 28)","(66, 20)","(79, 27)","(81, 44)","(57, 49)","(45, 41)",,,,,,,
"(42, 23)","(45, 46)","(59, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(42, 23)","(45, 46)","(59, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(44, 27)","(64, 19)","(80, 29)","(81, 44)","(59, 50)","(45, 41)",,,,,,,
"(43, 21)","(46, 47)","(58, 53)","(82, 50)","(80, 24)","(64, 16)",,,,,,,
"(44, 27)","(64, 19)","(80, 28)","(81, 44)","(59, 50)","(45, 41)",,,,,,,
"(45, 26)","(66, 20)","(80, 28)","(81, 44)","(57, 49)","(45, 41)",,,,,,,
"(43, 20)","(43, 45)","(58, 53)","(83, 49)","(80, 23)","(64, 16)",,,,,,,
"(45, 26)","(66, 20)","(80, 28)","(81, 44)","(57, 49)","(45, 41)",,,,,,,
"(43, 20)","(44, 46)","(58, 53)","(83, 49)","(80, 23)","(62, 16)",,,,,,,
"(43, 20)","(43, 45)","(57, 53)","(83, 49)","(82, 25)","(63, 16)",,,,,,,
"(45, 26)","(64, 19)","(81, 30)","(80, 46)","(55, 48)","(44, 39)",,,,,,,
"(43, 20)","(43, 45)","(57, 53)","(83, 49)","(82, 25)","(63, 16)",,,,,,,
"(45, 26)","(67, 20)","(80, 28)","(81, 44)","(57, 49)","(45, 41)",,,,,,,
"(42, 22)","(46, 47)","(58, 53)","(83, 49)","(81, 24)","(63, 16)",,,,,,,
"(44, 27)","(64, 19)","(81, 30)","(81, 43)","(56, 49)","(45, 41)",,,,,,,
"(43, 21)","(43, 45)","(62, 54)","(83, 49)","(81, 24)","(66, 16)",,,,,,,
"(45, 25)","(69, 21)","(81, 30)","(80, 45)","(62, 51)","(44, 39)",,,,,,,
"(44, 18)","(43, 45)","(62, 54)","(83, 49)","(81, 24)","(66, 16)",,,,,,,
"(44, 27)","(64, 19)","(80, 28)","(81, 43)","(57, 49)","(45, 41)",,,,,,,
"(43, 20)","(44, 46)","(58, 53)","(83, 49)","(82, 25)","(65, 16)",,,,,,,
"(44, 27)","(64, 19)","(80, 28)","(81, 43)","(57, 49)","(45, 41)",,,,,,,
"(43, 20)","(43, 45)","(58, 53)","(83, 49)","(81, 24)","(66, 16)",,,,,,,
"(44, 27)","(65, 19)","(80, 28)","(81, 44)","(59, 50)","(45, 41)",,,,,,,
"(43, 20)","(44, 46)","(57, 53)","(82, 50)","(80, 23)","(65, 16)",,,,,,,
"(42, 23)","(41, 42)","(58, 53)","(85, 48)","(81, 24)","(66, 16)",,,,,,,
"(42, 23)","(45, 46)","(58, 53)","(85, 48)","(81, 24)","(66, 16)",,,,,,,
"(45, 26)","(64, 19)","(80, 28)","(81, 44)","(57, 49)","(45, 41)",,,,,,,
"(43, 21)","(44, 46)","(58, 53)","(83, 49)","(79, 23)","(66, 16)",,,,,,,
"(43, 21)","(42, 44)","(58, 53)","(83, 49)","(79, 23)","(66, 16)",,,,,,,
"(45, 26)","(64, 19)","(81, 30)","(81, 44)","(57, 49)","(45, 41)",,,,,,,
"(43, 20)","(42, 44)","(58, 53)","(83, 49)","(79, 23)","(66, 16)",,,,,,,
"(64, 19)","(80, 28)","(81, 44)","(62, 51)","(45, 41)","(44, 28)",,,,,,,
"(45, 26)","(66, 20)","(81, 30)","(81, 44)","(59, 50)","(45, 41)",,,,,,,
"(43, 20)","(41, 43)","(66, 53)","(85, 47)","(80, 23)","(65, 16)",,,,,,,
"(45, 26)","(66, 20)","(81, 30)","(81, 44)","(56, 49)","(44, 39)",,,,,,,
"(43, 20)","(41, 43)","(66, 53)","(85, 47)","(80, 23)","(65, 16)",,,,,,,
"(43, 20)","(45, 46)","(58, 53)","(82, 50)","(80, 23)","(66, 16)",,,,,,,
"(45, 25)","(69, 21)","(80, 28)","(81, 44)","(66, 50)","(44, 40)",,,,,,,
"(43, 20)","(45, 46)","(58, 53)","(82, 50)","(80, 23)","(66, 16)",,,,,,,
"(45, 25)","(69, 21)","(80, 28)","(81, 44)","(66, 50)","(44, 40)",,,,,,,
"(43, 20)","(46, 47)","(58, 53)","(82, 50)","(80, 23)","(66, 16)",,,,,,,
"(44, 19)","(44, 46)","(58, 53)","(82, 50)","(81, 24)","(66, 16)",,,,,,,
"(44, 19)","(46, 47)","(58, 53)","(82, 50)","(81, 24)","(65, 16)",,,,,,,
"(45, 25)","(64, 19)","(78, 26)","(81, 44)","(62, 51)","(44, 39)",,,,,,,
"(42, 22)","(42, 43)","(54, 52)","(84, 47)","(81, 24)","(65, 16)",,,,,,,
"(45, 25)","(61, 19)","(76, 25)","(81, 44)","(62, 51)","(44, 39)",,,,,,,
"(42, 22)","(42, 43)","(54, 52)","(84, 47)","(79, 23)","(65, 16)",,,,,,,
"(42, 23)","(46, 47)","(60, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(42, 22)","(41, 42)","(54, 52)","(84, 47)","(81, 24)","(65, 16)",,,,,,,
"(42, 22)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(42, 22)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(64, 19)","(80, 28)","(81, 44)","(57, 49)","(45, 41)",,,,,,,
"(45, 25)","(62, 19)","(81, 30)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(42, 23)","(46, 47)","(59, 54)","(84, 47)","(79, 23)","(63, 16)",,,,,,,
"(45, 25)","(62, 19)","(81, 30)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 23)","(44, 46)","(58, 53)","(84, 47)","(81, 24)","(65, 16)",,,,,,,
"(45, 25)","(65, 19)","(79, 27)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 23)","(44, 46)","(58, 53)","(84, 47)","(81, 24)","(65, 16)",,,,,,,
"(65, 19)","(81, 30)","(81, 43)","(62, 51)","(45, 41)","(44, 28)",,,,,,,
"(43, 21)","(45, 46)","(58, 53)","(85, 47)","(79, 23)","(65, 16)",,,,,,,
"(65, 19)","(79, 28)","(81, 43)","(62, 51)","(45, 41)","(44, 28)",,,,,,,
"(43, 21)","(46, 47)","(58, 53)","(85, 47)","(79, 23)","(65, 16)",,,,,,,
"(45, 26)","(65, 19)","(79, 28)","(81, 44)","(57, 49)","(45, 41)",,,,,,,
"(44, 18)","(45, 46)","(58, 53)","(82, 50)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(66, 20)","(79, 28)","(81, 44)","(57, 49)","(45, 41)",,,,,,,
"(42, 22)","(44, 46)","(58, 53)","(84, 47)","(81, 24)","(64, 16)",,,,,,,
"(45, 25)","(62, 19)","(81, 30)","(80, 48)","(62, 51)","(48, 44)",,,,,,,
"(42, 22)","(43, 45)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 25)","(62, 19)","(76, 25)","(81, 44)","(62, 51)","(44, 40)",,,,,,,
"(43, 21)","(44, 46)","(58, 53)","(82, 50)","(81, 24)","(65, 16)",,,,,,,
"(45, 25)","(60, 20)","(76, 25)","(81, 44)","(56, 49)","(44, 39)",,,,,,,
"(44, 18)","(46, 47)","(58, 53)","(85, 47)","(81, 24)","(65, 16)",,,,,,,
"(44, 18)","(44, 46)","(58, 53)","(85, 47)","(81, 24)","(65, 16)",,,,,,,
"(42, 22)","(46, 47)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 25)","(60, 20)","(80, 28)","(81, 44)","(56, 49)","(44, 39)",,,,,,,
"(43, 20)","(42, 42)","(53, 52)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(42, 22)","(42, 44)","(53, 52)","(83, 49)","(81, 24)","(67, 17)",,,,,,,
"(43, 20)","(44, 46)","(58, 53)","(83, 49)","(80, 23)","(63, 16)",,,,,,,
"(45, 26)","(64, 19)","(80, 28)","(81, 44)","(59, 50)","(45, 41)",,,,,,,
"(42, 23)","(44, 46)","(58, 53)","(83, 49)","(79, 23)","(67, 17)",,,,,,,
"(45, 26)","(65, 19)","(79, 27)","(81, 44)","(59, 50)","(45, 41)",,,,,,,
"(42, 23)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(67, 17)",,,,,,,
"(45, 26)","(66, 20)","(80, 28)","(81, 44)","(59, 50)","(45, 41)",,,,,,,
"(43, 20)","(43, 45)","(58, 53)","(82, 50)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(65, 19)","(80, 28)","(81, 44)","(59, 50)","(45, 41)",,,,,,,
"(44, 18)","(43, 45)","(58, 53)","(82, 50)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(70, 22)","(81, 30)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 22)","(45, 46)","(59, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(42, 22)","(45, 46)","(59, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(62, 19)","(77, 25)","(80, 46)","(56, 49)","(44, 40)",,,,,,,
"(44, 19)","(45, 46)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(62, 19)","(77, 25)","(80, 46)","(56, 49)","(44, 40)",,,,,,,
"(43, 21)","(45, 46)","(58, 53)","(83, 49)","(79, 23)","(65, 16)",,,,,,,
"(45, 25)","(64, 19)","(81, 30)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(44, 19)","(45, 46)","(58, 53)","(82, 50)","(80, 24)","(64, 16)",,,,,,,
"(45, 25)","(64, 19)","(77, 26)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(44, 19)","(45, 46)","(58, 53)","(84, 49)","(81, 24)","(63, 16)",,,,,,,
"(45, 25)","(66, 20)","(79, 27)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(43, 21)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(64, 16)",,,,,,,
"(45, 25)","(64, 19)","(76, 25)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 22)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 25)","(64, 19)","(76, 25)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(43, 20)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(64, 19)","(81, 30)","(81, 44)","(62, 51)","(44, 40)","(44, 27)",,,,,,,
"(45, 26)","(64, 19)","(81, 30)","(80, 46)","(62, 51)","(44, 40)",,,,,,,
"(43, 21)","(45, 46)","(59, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(44, 21)","(44, 46)","(58, 53)","(82, 50)","(81, 24)","(65, 16)",,,,,,,
"(44, 21)","(44, 46)","(58, 53)","(82, 50)","(80, 23)","(65, 16)",,,,,,,
"(45, 26)","(60, 20)","(81, 30)","(80, 46)","(62, 51)","(44, 40)",,,,,,,
"(42, 23)","(46, 47)","(58, 53)","(83, 49)","(81, 24)","(66, 16)",,,,,,,
"(45, 26)","(69, 21)","(81, 30)","(80, 46)","(62, 51)","(44, 40)",,,,,,,
"(42, 22)","(43, 45)","(58, 53)","(83, 49)","(79, 23)","(65, 16)",,,,,,,
"(45, 25)","(64, 19)","(76, 25)","(81, 44)","(54, 48)","(44, 39)",,,,,,,
"(64, 19)","(80, 28)","(81, 44)","(62, 51)","(45, 41)","(44, 27)",,,,,,,
"(44, 19)","(45, 46)","(62, 54)","(84, 47)","(80, 23)","(66, 16)",,,,,,,
"(64, 19)","(80, 28)","(81, 44)","(62, 51)","(45, 41)","(44, 27)",,,,,,,
"(42, 22)","(42, 43)","(58, 53)","(83, 49)","(80, 23)","(65, 16)",,,,,,,
"(45, 26)","(65, 19)","(81, 30)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 23)","(44, 46)","(61, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(65, 19)","(80, 29)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 22)","(44, 46)","(61, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(43, 21)","(44, 46)","(61, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(44, 19)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(61, 20)","(81, 30)","(80, 45)","(62, 51)","(44, 40)",,,,,,,
"(43, 20)","(43, 45)","(59, 54)","(84, 48)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(69, 21)","(80, 28)","(81, 44)","(59, 50)","(45, 42)",,,,,,,
"(43, 20)","(43, 45)","(58, 53)","(83, 49)","(81, 24)","(66, 17)",,,,,,,
"(45, 26)","(65, 19)","(80, 29)","(81, 44)","(56, 49)","(44, 39)",,,,,,,
"(42, 22)","(46, 47)","(59, 54)","(83, 49)","(80, 24)","(65, 16)",,,,,,,
"(45, 26)","(65, 19)","(80, 28)","(81, 44)","(56, 49)","(44, 39)",,,,,,,
"(42, 22)","(46, 47)","(59, 54)","(83, 49)","(82, 25)","(65, 16)",,,,,,,
"(44, 18)","(43, 45)","(58, 53)","(82, 50)","(81, 24)","(65, 16)",,,,,,,
"(44, 18)","(43, 45)","(58, 53)","(82, 50)","(83, 26)","(65, 16)",,,,,,,
"(45, 26)","(63, 19)","(77, 25)","(80, 46)","(65, 50)","(44, 40)",,,,,,,
"(43, 20)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(64, 16)",,,,,,,
"(64, 19)","(80, 29)","(81, 44)","(62, 51)","(45, 41)","(44, 27)",,,,,,,
"(43, 22)","(44, 46)","(62, 54)","(84, 47)","(81, 24)","(66, 16)",,,,,,,
"(45, 25)","(62, 19)","(81, 31)","(81, 44)","(56, 49)","(44, 40)",,,,,,,
"(42, 22)","(44, 46)","(58, 53)","(83, 51)","(81, 24)","(65, 16)",,,,,,,
"(45, 25)","(64, 19)","(77, 26)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(43, 20)","(44, 46)","(62, 54)","(83, 49)","(79, 23)","(65, 16)",,,,,,,
"(43, 20)","(44, 46)","(62, 54)","(83, 49)","(79, 23)","(65, 16)",,,,,,,
"(43, 20)","(44, 46)","(62, 54)","(83, 49)","(79, 23)","(65, 16)",,,,,,,
"(45, 26)","(60, 20)","(77, 25)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 23)","(44, 46)","(58, 53)","(84, 47)","(81, 24)","(63, 16)",,,,,,,
"(45, 26)","(60, 20)","(80, 29)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(42, 23)","(46, 47)","(59, 54)","(85, 47)","(81, 24)","(63, 16)",,,,,,,
"(42, 23)","(46, 47)","(59, 54)","(84, 49)","(81, 24)","(66, 17)",,,,,,,
"(45, 26)","(64, 19)","(81, 31)","(80, 46)","(62, 51)","(44, 40)",,,,,,,
"(43, 21)","(44, 46)","(59, 54)","(83, 49)","(82, 25)","(65, 16)",,,,,,,
"(45, 26)","(64, 19)","(81, 31)","(80, 46)","(62, 51)","(44, 40)",,,,,,,
"(43, 21)","(44, 46)","(62, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(64, 19)","(81, 30)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(42, 22)","(44, 46)","(62, 54)","(83, 49)","(80, 24)","(66, 17)",,,,,,,
"(45, 26)","(64, 19)","(81, 30)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 22)","(44, 46)","(62, 54)","(85, 48)","(80, 24)","(67, 17)",,,,,,,
"(45, 26)","(62, 19)","(77, 26)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(43, 20)","(43, 45)","(59, 54)","(83, 49)","(82, 25)","(65, 16)",,,,,,,
"(45, 26)","(62, 19)","(77, 26)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 22)","(43, 45)","(59, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(64, 19)","(81, 30)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(44, 18)","(42, 44)","(59, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(64, 19)","(81, 30)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(45, 26)","(62, 19)","(81, 30)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(43, 20)","(46, 47)","(58, 53)","(83, 49)","(81, 24)","(62, 16)",,,,,,,
"(45, 26)","(62, 19)","(81, 30)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 23)","(46, 47)","(61, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(44, 27)","(66, 20)","(81, 30)","(81, 44)","(59, 50)","(45, 41)",,,,,,,
"(44, 19)","(43, 45)","(58, 53)","(83, 49)","(81, 24)","(63, 16)",,,,,,,
"(43, 21)","(45, 47)","(58, 53)","(82, 50)","(79, 23)","(65, 16)",,,,,,,
"(43, 21)","(45, 47)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(43, 21)","(44, 46)","(58, 53)","(85, 47)","(81, 24)","(64, 16)",,,,,,,
"(43, 20)","(44, 46)","(58, 53)","(85, 47)","(80, 23)","(65, 16)",,,,,,,
"(45, 26)","(69, 21)","(81, 30)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(43, 21)","(43, 45)","(58, 53)","(83, 49)","(82, 25)","(63, 16)",,,,,,,
"(45, 26)","(69, 21)","(80, 28)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(43, 21)","(43, 45)","(58, 53)","(83, 51)","(82, 25)","(63, 16)",,,,,,,
"(43, 21)","(43, 45)","(57, 53)","(83, 51)","(81, 24)","(65, 16)",,,,,,,
"(43, 21)","(43, 45)","(57, 53)","(83, 51)","(80, 24)","(65, 16)",,,,,,,
"(43, 21)","(43, 45)","(57, 53)","(83, 51)","(81, 24)","(65, 16)",,,,,,,
"(44, 17)","(46, 47)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(64, 19)","(76, 25)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(44, 18)","(45, 47)","(62, 54)","(83, 51)","(79, 23)","(65, 16)",,,,,,,
"(42, 22)","(44, 46)","(58, 53)","(83, 49)","(80, 24)","(63, 16)",,,,,,,
"(42, 22)","(46, 47)","(58, 53)","(83, 49)","(79, 23)","(63, 16)",,,,,,,
"(45, 26)","(60, 20)","(77, 26)","(80, 46)","(54, 48)","(44, 39)",,,,,,,
"(43, 21)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(64, 19)","(76, 25)","(80, 46)","(54, 48)","(44, 39)",,,,,,,
"(43, 21)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(66, 20)","(80, 29)","(81, 44)","(59, 50)","(45, 42)",,,,,,,
"(42, 23)","(44, 46)","(59, 54)","(84, 48)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(66, 20)","(80, 29)","(81, 44)","(59, 50)","(45, 42)",,,,,,,
"(42, 23)","(45, 47)","(59, 54)","(84, 48)","(82, 25)","(63, 16)",,,,,,,
"(45, 26)","(66, 20)","(80, 29)","(81, 44)","(59, 50)","(45, 42)",,,,,,,
"(43, 22)","(45, 47)","(61, 54)","(85, 46)","(81, 24)","(65, 16)",,,,,,,
"(44, 17)","(43, 45)","(62, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(60, 20)","(81, 30)","(80, 47)","(56, 49)","(44, 40)",,,,,,,
"(42, 22)","(43, 45)","(54, 52)","(84, 47)","(81, 24)","(64, 16)",,,,,,,
"(44, 27)","(66, 20)","(80, 28)","(81, 44)","(56, 49)","(44, 40)",,,,,,,
"(42, 22)","(42, 42)","(54, 52)","(84, 47)","(82, 25)","(63, 16)",,,,,,,
"(45, 26)","(60, 20)","(81, 30)","(80, 46)","(56, 49)","(44, 40)",,,,,,,
"(44, 18)","(44, 46)","(57, 53)","(83, 49)","(79, 23)","(65, 16)",,,,,,,
"(45, 25)","(60, 20)","(81, 30)","(80, 46)","(56, 49)","(44, 40)",,,,,,,
"(44, 18)","(44, 46)","(58, 53)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(63, 19)","(81, 30)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(65, 16)","(43, 21)","(42, 43)","(59, 54)","(84, 47)","(84, 28)",,,,,,,
"(45, 26)","(64, 19)","(77, 25)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(43, 21)","(45, 46)","(59, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(60, 20)","(76, 25)","(80, 46)","(56, 49)","(44, 40)",,,,,,,
"(64, 16)","(43, 21)","(42, 44)","(59, 54)","(84, 47)","(83, 26)",,,,,,,
"(42, 23)","(46, 47)","(59, 54)","(84, 49)","(79, 23)","(64, 16)",,,,,,,
"(42, 23)","(46, 47)","(59, 54)","(84, 49)","(79, 23)","(64, 16)",,,,,,,
"(45, 26)","(66, 20)","(81, 30)","(81, 44)","(56, 49)","(44, 39)",,,,,,,
"(43, 21)","(44, 46)","(57, 53)","(85, 47)","(80, 24)","(66, 17)",,,,,,,
"(45, 26)","(66, 20)","(81, 30)","(81, 44)","(56, 49)","(44, 39)",,,,,,,
"(43, 20)","(44, 46)","(59, 54)","(82, 50)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(66, 20)","(80, 29)","(81, 44)","(59, 50)","(45, 41)",,,,,,,
"(42, 22)","(44, 46)","(59, 54)","(85, 47)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(61, 20)","(76, 25)","(81, 46)","(56, 49)","(44, 39)",,,,,,,
"(42, 23)","(41, 41)","(52, 51)","(83, 49)","(82, 25)","(65, 16)",,,,,,,
"(45, 26)","(60, 20)","(76, 25)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 23)","(41, 41)","(52, 51)","(83, 49)","(82, 25)","(65, 16)",,,,,,,
"(45, 26)","(61, 20)","(76, 25)","(80, 46)","(56, 49)","(44, 40)",,,,,,,
"(43, 20)","(44, 46)","(57, 53)","(83, 49)","(82, 25)","(66, 17)",,,,,,,
"(45, 25)","(60, 20)","(81, 30)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(43, 20)","(44, 46)","(57, 53)","(83, 51)","(82, 25)","(66, 17)",,,,,,,
"(45, 26)","(70, 22)","(81, 30)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(65, 16)","(42, 22)","(41, 42)","(57, 53)","(84, 47)","(83, 26)",,,,,,,
"(42, 22)","(44, 46)","(58, 53)","(84, 47)","(80, 24)","(65, 16)",,,,,,,
"(45, 26)","(64, 19)","(77, 26)","(80, 46)","(56, 49)","(45, 41)",,,,,,,
"(42, 22)","(44, 46)","(58, 53)","(84, 47)","(81, 24)","(65, 16)",,,,,,,
"(45, 26)","(64, 19)","(81, 30)","(81, 44)","(57, 49)","(45, 41)",,,,,,,
"(44, 17)","(43, 45)","(58, 53)","(82, 50)","(80, 24)","(66, 16)",,,,,,,
"(45, 26)","(64, 19)","(81, 30)","(81, 44)","(57, 49)","(45, 41)",,,,,,,
"(42, 22)","(42, 43)","(54, 52)","(84, 47)","(80, 24)","(66, 16)",,,,,,,
"(45, 26)","(64, 19)","(79, 28)","(81, 44)","(56, 49)","(44, 39)",,,,,,,
"(42, 23)","(44, 46)","(59, 54)","(83, 49)","(81, 24)","(65, 16)",,,,,,,
"(44, 27)","(65, 19)","(80, 29)","(81, 44)","(59, 50)","(45, 41)",,,,,,,
"(42, 23)","(43, 45)","(58, 53)","(82, 51)","(81, 24)","(65, 16)",,,,,,,
"(44, 18)","(43, 45)","(58, 53)","(82, 51)","(81, 24)","(65, 16)",,,,,,,
"(43, 21)","(44, 46)","(59, 54)","(82, 51)","(80, 23)","(65, 16)",,,,,,,
"(43, 21)","(44, 46)","(59, 54)","(82, 51)","(80, 23)","(63, 16)",,,,,,,
"(46, 24)","(64, 19)","(81, 30)","(80, 46)","(62, 51)","(44, 39)",,,,,,,
"(42, 23)","(44, 46)","(58, 53)","(83, 51)","(83, 26)","(65, 16)",,,,,,,
"(45, 25)","(66, 20)","(79, 27)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(46, 24)","(66, 20)","(79, 27)","(80, 46)","(62, 51)","(48, 44)",,,,,,,
"(42, 22)","(44, 46)","(58, 53)","(84, 47)","(80, 24)","(65, 16)",,,,,,,
"(45, 25)","(60, 20)","(81, 30)","(80, 46)","(56, 49)","(45, 41)",,,,,,,
"(43, 20)","(44, 46)","(59, 54)","(82, 50)","(82, 25)","(65, 16)",,,,,,,
"(45, 25)","(60, 20)","(81, 30)","(80, 46)","(62, 51)","(45, 41)",,,,,,,
"(42, 23)","(44, 46)","(58, 53)","(84, 47)","(81, 24)","(63, 16)",,,,,,,
"(45, 26)","(61, 20)","(81, 30)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(45, 26)","(61, 20)","(81, 30)","(80, 46)","(56, 49)","(44, 39)",,,,,,,
"(44, 18)","(44, 46)","(62, 54)","(85, 47)","(82, 25)","(65, 16)",,,,,,,
"(44, 18)","(44, 46)","(62, 54)","(85, 47)","(82, 25)","(65, 16)",,,,,,,
"(44, 18)","(44, 46)","(62, 54)","(85, 47)","(82, 25)","(65, 16)",,,,,,,
"(45, 26)","(60, 20)","(76, 25)","(80, 46)","(56, 49)","(44, 40)",,,,,,,
"(42, 22)","(44, 46)","(60, 54)","(84, 47)","(80, 24)","(67, 17)",,,,,,,
"(45, 26)","(60, 20)","(76, 25)","(80, 46)","(56, 49)","(44, 40)",,,,,,,
