"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(28, 15)","(30, 40)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(52, 14)","(65, 22)","(66, 38)","(40, 42)","(29, 34)",,,,,,,
"(28, 15)","(30, 40)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(49, 13)","(63, 20)","(65, 40)","(41, 43)","(30, 35)",,,,,,,
"(29, 13)","(28, 39)","(43, 47)","(67, 44)","(65, 17)","(50, 10)",,,,,,,
"(30, 20)","(51, 14)","(65, 22)","(66, 38)","(41, 43)","(30, 35)",,,,,,,
"(29, 13)","(28, 39)","(43, 47)","(67, 44)","(65, 17)","(48, 10)",,,,,,,
"(30, 20)","(49, 13)","(64, 22)","(66, 38)","(41, 43)","(29, 34)",,,,,,,
"(29, 13)","(26, 38)","(43, 47)","(67, 44)","(65, 17)","(50, 10)",,,,,,,
"(49, 13)","(65, 23)","(66, 38)","(47, 45)","(30, 35)","(29, 22)",,,,,,,
"(49, 13)","(65, 23)","(66, 38)","(47, 45)","(30, 35)","(29, 22)",,,,,,,
"(30, 20)","(54, 15)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(29, 13)","(31, 41)","(43, 47)","(68, 43)","(67, 19)","(50, 10)",,,,,,,
"(30, 20)","(50, 13)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(27, 17)","(27, 36)","(39, 46)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(49, 13)","(61, 19)","(65, 40)","(47, 45)","(29, 33)",,,,,,,
"(28, 15)","(30, 40)","(43, 47)","(67, 44)","(67, 19)","(49, 10)",,,,,,,
"(30, 20)","(54, 15)","(66, 24)","(65, 39)","(41, 43)","(29, 33)",,,,,,,
"(29, 12)","(30, 40)","(43, 47)","(70, 42)","(66, 18)","(50, 10)",,,,,,,
"(50, 13)","(66, 24)","(66, 38)","(47, 45)","(30, 35)","(29, 22)",,,,,,,
"(29, 14)","(29, 40)","(43, 47)","(70, 41)","(65, 17)","(51, 10)",,,,,,,
"(30, 20)","(47, 13)","(61, 19)","(65, 39)","(47, 45)","(29, 33)",,,,,,,
"(28, 15)","(29, 40)","(43, 47)","(67, 44)","(65, 18)","(48, 10)",,,,,,,
"(30, 20)","(54, 15)","(65, 22)","(65, 39)","(47, 45)","(29, 33)",,,,,,,
"(30, 19)","(46, 14)","(62, 19)","(65, 40)","(47, 45)","(29, 33)",,,,,,,
"(28, 15)","(29, 40)","(43, 47)","(68, 43)","(66, 18)","(51, 11)",,,,,,,
"(30, 19)","(46, 14)","(62, 19)","(66, 38)","(47, 45)","(29, 33)",,,,,,,
"(27, 16)","(28, 39)","(43, 47)","(70, 42)","(66, 18)","(50, 10)",,,,,,,
"(28, 14)","(28, 39)","(43, 47)","(70, 42)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(48, 13)","(66, 24)","(65, 39)","(47, 45)","(29, 33)",,,,,,,
"(27, 16)","(27, 37)","(39, 46)","(69, 41)","(65, 17)","(50, 10)",,,,,,,
"(30, 20)","(54, 15)","(66, 24)","(65, 39)","(41, 43)","(29, 33)",,,,,,,
"(27, 16)","(27, 37)","(39, 46)","(69, 41)","(67, 18)","(51, 10)",,,,,,,
"(30, 20)","(48, 13)","(66, 24)","(65, 39)","(41, 43)","(29, 33)",,,,,,,
"(27, 16)","(28, 39)","(43, 47)","(69, 41)","(65, 17)","(50, 10)",,,,,,,
"(30, 20)","(50, 13)","(65, 22)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(27, 17)","(27, 37)","(51, 47)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 19)","(49, 13)","(63, 20)","(66, 38)","(47, 45)","(29, 33)",,,,,,,
"(30, 19)","(47, 13)","(61, 19)","(66, 38)","(50, 44)","(30, 35)",,,,,,,
"(29, 13)","(28, 39)","(43, 47)","(68, 43)","(65, 17)","(50, 10)",,,,,,,
"(30, 19)","(54, 15)","(65, 22)","(66, 38)","(47, 45)","(29, 33)",,,,,,,
"(30, 20)","(46, 13)","(66, 24)","(65, 42)","(45, 44)","(33, 38)",,,,,,,
"(27, 17)","(30, 40)","(43, 47)","(69, 41)","(66, 18)","(51, 10)",,,,,,,
"(30, 19)","(52, 14)","(65, 22)","(66, 38)","(40, 42)","(29, 33)",,,,,,,
"(29, 12)","(31, 41)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(29, 12)","(29, 40)","(43, 47)","(70, 42)","(66, 18)","(48, 10)",,,,,,,
"(30, 20)","(48, 13)","(66, 24)","(65, 40)","(47, 45)","(29, 34)",,,,,,,
"(27, 17)","(29, 40)","(47, 48)","(69, 43)","(66, 18)","(50, 10)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(70, 41)","(65, 17)","(50, 10)",,,,,,,
"(30, 20)","(50, 13)","(65, 22)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(28, 14)","(30, 40)","(45, 48)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(51, 14)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(28, 14)","(30, 40)","(43, 47)","(70, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(49, 13)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(30, 19)","(52, 14)","(65, 22)","(66, 38)","(47, 45)","(29, 33)",,,,,,,
"(30, 11)","(30, 40)","(44, 48)","(67, 44)","(65, 18)","(50, 10)",,,,,,,
"(30, 19)","(52, 14)","(65, 22)","(66, 38)","(47, 45)","(29, 33)",,,,,,,
"(29, 11)","(29, 40)","(44, 48)","(67, 44)","(67, 19)","(50, 10)",,,,,,,
"(30, 20)","(50, 13)","(65, 22)","(66, 38)","(41, 43)","(29, 33)",,,,,,,
"(29, 13)","(30, 40)","(43, 47)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(45, 14)","(63, 20)","(65, 40)","(41, 43)","(29, 33)",,,,,,,
"(29, 13)","(31, 41)","(43, 47)","(69, 41)","(64, 17)","(50, 10)",,,,,,,
"(30, 20)","(54, 15)","(66, 24)","(65, 40)","(47, 45)","(30, 35)",,,,,,,
"(28, 14)","(31, 41)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(54, 15)","(66, 24)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(28, 14)","(31, 41)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(54, 15)","(65, 22)","(66, 38)","(44, 44)","(31, 37)",,,,,,,
"(30, 20)","(51, 14)","(65, 22)","(66, 38)","(41, 43)","(29, 33)",,,,,,,
"(30, 20)","(50, 13)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(27, 16)","(28, 39)","(43, 47)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(50, 13)","(65, 22)","(66, 38)","(47, 45)","(30, 35)",,,,,,,
"(27, 17)","(31, 41)","(43, 47)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 19)","(52, 14)","(66, 24)","(66, 38)","(50, 44)","(29, 34)",,,,,,,
"(27, 16)","(31, 41)","(43, 47)","(68, 43)","(64, 17)","(50, 10)",,,,,,,
"(30, 19)","(54, 15)","(65, 22)","(66, 38)","(40, 42)","(29, 34)",,,,,,,
"(30, 20)","(50, 13)","(65, 22)","(65, 39)","(47, 45)","(29, 33)",,,,,,,
"(30, 20)","(50, 13)","(65, 23)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(30, 19)","(47, 13)","(61, 19)","(65, 39)","(47, 45)","(29, 33)",,,,,,,
"(29, 11)","(28, 39)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(27, 16)","(26, 35)","(36, 44)","(70, 42)","(66, 18)","(50, 10)",,,,,,,
"(30, 19)","(46, 13)","(66, 24)","(65, 39)","(47, 45)","(33, 38)",,,,,,,
"(28, 14)","(29, 40)","(43, 47)","(67, 44)","(65, 17)","(49, 10)",,,,,,,
"(30, 19)","(50, 13)","(66, 24)","(66, 38)","(40, 42)","(29, 33)",,,,,,,
"(29, 12)","(29, 39)","(44, 48)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(29, 12)","(29, 39)","(44, 48)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(29, 12)","(29, 40)","(42, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(29, 12)","(29, 40)","(42, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(54, 15)","(66, 24)","(65, 39)","(40, 42)","(29, 33)",,,,,,,
"(28, 14)","(29, 40)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(29, 11)","(29, 40)","(43, 47)","(68, 42)","(66, 18)","(50, 10)",,,,,,,
"(29, 11)","(29, 40)","(43, 47)","(68, 42)","(66, 18)","(50, 10)",,,,,,,
"(28, 14)","(29, 39)","(43, 47)","(67, 44)","(65, 17)","(50, 10)",,,,,,,
"(30, 19)","(50, 13)","(63, 20)","(65, 39)","(45, 44)","(33, 38)",,,,,,,
"(27, 16)","(29, 40)","(43, 47)","(68, 43)","(65, 17)","(50, 10)",,,,,,,
"(30, 19)","(47, 13)","(62, 19)","(66, 39)","(40, 42)","(29, 33)",,,,,,,
"(28, 14)","(28, 39)","(43, 47)","(69, 43)","(65, 17)","(50, 10)",,,,,,,
"(30, 19)","(46, 13)","(62, 19)","(66, 39)","(40, 42)","(29, 33)",,,,,,,
"(28, 14)","(28, 39)","(43, 47)","(69, 43)","(65, 17)","(50, 10)",,,,,,,
"(28, 15)","(29, 40)","(43, 47)","(68, 43)","(66, 18)","(48, 9)",,,,,,,
"(30, 19)","(49, 13)","(63, 20)","(66, 38)","(40, 42)","(29, 33)",,,,,,,
"(27, 16)","(27, 37)","(39, 46)","(69, 41)","(65, 17)","(50, 10)",,,,,,,
"(29, 13)","(28, 39)","(43, 47)","(67, 44)","(65, 17)","(50, 10)",,,,,,,
"(30, 19)","(47, 13)","(62, 19)","(65, 42)","(45, 44)","(32, 37)",,,,,,,
"(29, 12)","(29, 40)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(30, 19)","(47, 13)","(62, 19)","(65, 42)","(44, 44)","(32, 37)",,,,,,,
"(30, 19)","(47, 13)","(62, 19)","(65, 40)","(47, 45)","(29, 34)",,,,,,,
"(27, 16)","(31, 41)","(43, 47)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 19)","(49, 13)","(61, 19)","(65, 40)","(47, 45)","(29, 34)",,,,,,,
"(27, 16)","(31, 41)","(43, 47)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 19)","(47, 13)","(66, 24)","(65, 39)","(50, 44)","(30, 35)",,,,,,,
"(28, 14)","(29, 40)","(44, 48)","(67, 44)","(66, 18)","(51, 10)",,,,,,,
"(30, 19)","(47, 13)","(66, 24)","(65, 39)","(50, 44)","(30, 35)",,,,,,,
"(28, 14)","(29, 40)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 19)","(47, 13)","(66, 24)","(66, 38)","(50, 44)","(30, 35)",,,,,,,
"(29, 12)","(29, 40)","(43, 47)","(68, 43)","(74, 22)","(50, 10)",,,,,,,
"(30, 20)","(49, 13)","(66, 24)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(29, 12)","(29, 40)","(43, 47)","(68, 43)","(66, 18)","(51, 10)",,,,,,,
"(30, 20)","(54, 15)","(65, 22)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(29, 12)","(28, 39)","(44, 48)","(69, 41)","(66, 18)","(51, 10)",,,,,,,
"(30, 20)","(46, 13)","(66, 24)","(65, 40)","(47, 45)","(29, 33)",,,,,,,
"(27, 16)","(27, 37)","(51, 47)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(49, 13)","(65, 22)","(66, 38)","(47, 45)","(30, 35)","(29, 22)",,,,,,,
"(30, 20)","(51, 14)","(66, 24)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(28, 14)","(29, 40)","(45, 48)","(68, 43)","(64, 17)","(50, 10)",,,,,,,
"(30, 20)","(49, 13)","(66, 24)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(28, 14)","(26, 38)","(47, 48)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 19)","(46, 13)","(61, 19)","(65, 39)","(40, 42)","(29, 33)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(69, 41)","(65, 17)","(50, 10)",,,,,,,
"(30, 19)","(46, 13)","(61, 19)","(65, 39)","(40, 42)","(29, 33)",,,,,,,
"(29, 12)","(28, 39)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(47, 13)","(66, 24)","(65, 39)","(47, 45)","(29, 33)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(45, 14)","(66, 24)","(65, 42)","(47, 45)","(33, 38)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(51, 14)","(65, 22)","(66, 38)","(47, 45)","(29, 33)",,,,,,,
"(27, 16)","(29, 40)","(43, 47)","(68, 43)","(66, 18)","(49, 10)",,,,,,,
"(28, 14)","(28, 39)","(43, 47)","(67, 44)","(64, 17)","(50, 10)",,,,,,,
"(27, 16)","(27, 37)","(39, 46)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(27, 16)","(27, 37)","(39, 46)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(28, 15)","(29, 40)","(43, 47)","(67, 44)","(65, 17)","(50, 10)",,,,,,,
"(30, 20)","(47, 13)","(62, 19)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(28, 15)","(29, 40)","(43, 47)","(67, 44)","(65, 17)","(50, 10)",,,,,,,
"(30, 20)","(54, 15)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(27, 17)","(29, 40)","(47, 48)","(68, 43)","(67, 19)","(50, 10)",,,,,,,
"(28, 14)","(30, 40)","(42, 47)","(70, 41)","(66, 18)","(51, 10)",,,,,,,
"(29, 13)","(30, 40)","(43, 47)","(70, 41)","(66, 18)","(51, 10)",,,,,,,
"(30, 20)","(49, 13)","(66, 24)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(30, 20)","(49, 13)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(29, 22)","(50, 13)","(65, 23)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(27, 16)","(27, 37)","(47, 48)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(29, 21)","(50, 13)","(65, 22)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(29, 13)","(28, 39)","(43, 47)","(67, 44)","(66, 18)","(49, 9)",,,,,,,
"(30, 20)","(50, 13)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(30, 20)","(50, 13)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(30, 19)","(46, 13)","(62, 19)","(65, 39)","(40, 42)","(29, 33)",,,,,,,
"(30, 19)","(54, 15)","(65, 22)","(66, 38)","(47, 45)","(29, 33)",,,,,,,
"(30, 19)","(52, 14)","(66, 24)","(66, 38)","(47, 45)","(29, 33)",,,,,,,
"(28, 14)","(30, 40)","(43, 47)","(69, 43)","(72, 23)","(50, 10)",,,,,,,
"(30, 19)","(48, 13)","(66, 24)","(65, 42)","(46, 45)","(33, 38)",,,,,,,
"(27, 16)","(29, 40)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(30, 19)","(46, 13)","(66, 24)","(65, 42)","(45, 44)","(33, 38)",,,,,,,
"(27, 16)","(29, 40)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(49, 13)","(65, 22)","(66, 38)","(46, 45)","(30, 35)","(29, 21)",,,,,,,
"(27, 17)","(30, 40)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(29, 21)","(49, 13)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(29, 12)","(30, 40)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(28, 15)","(29, 40)","(47, 48)","(68, 43)","(68, 20)","(50, 10)",,,,,,,
"(29, 13)","(30, 40)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(29, 13)","(28, 39)","(43, 47)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(52, 14)","(66, 24)","(66, 38)","(41, 43)","(29, 34)",,,,,,,
"(29, 12)","(31, 41)","(46, 48)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(52, 14)","(66, 24)","(66, 38)","(41, 43)","(29, 34)",,,,,,,
"(29, 12)","(28, 39)","(44, 48)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(49, 13)","(65, 22)","(66, 37)","(47, 45)","(31, 36)","(29, 21)",,,,,,,
"(29, 14)","(29, 40)","(43, 47)","(67, 44)","(66, 18)","(49, 10)",,,,,,,
"(49, 13)","(65, 22)","(66, 38)","(47, 45)","(30, 35)","(29, 21)",,,,,,,
"(29, 14)","(29, 40)","(43, 47)","(67, 44)","(66, 18)","(51, 10)",,,,,,,
"(50, 13)","(66, 24)","(66, 38)","(47, 45)","(30, 35)","(29, 22)",,,,,,,
"(27, 17)","(31, 41)","(43, 47)","(68, 43)","(64, 17)","(51, 10)",,,,,,,
"(30, 19)","(47, 13)","(66, 24)","(65, 39)","(47, 45)","(30, 35)",,,,,,,
"(50, 13)","(66, 24)","(66, 38)","(47, 45)","(30, 35)","(29, 22)",,,,,,,
"(27, 16)","(27, 37)","(39, 46)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(51, 14)","(66, 24)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(27, 16)","(27, 37)","(39, 46)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(52, 14)","(66, 24)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(27, 16)","(27, 37)","(39, 46)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(51, 14)","(65, 22)","(66, 38)","(42, 43)","(30, 34)",,,,,,,
"(29, 21)","(51, 14)","(65, 22)","(66, 37)","(42, 43)","(31, 36)",,,,,,,
"(50, 13)","(65, 22)","(66, 37)","(47, 45)","(31, 36)","(29, 22)",,,,,,,
"(30, 19)","(47, 13)","(62, 19)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(28, 15)","(31, 41)","(43, 47)","(68, 43)","(66, 17)","(50, 10)",,,,,,,
"(31, 18)","(49, 13)","(62, 19)","(65, 39)","(47, 45)","(33, 38)",,,,,,,
"(28, 15)","(29, 40)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 19)","(47, 13)","(62, 19)","(66, 38)","(47, 45)","(29, 33)",,,,,,,
"(28, 15)","(29, 40)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(54, 15)","(66, 24)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(30, 20)","(52, 14)","(65, 22)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(29, 13)","(27, 38)","(43, 47)","(68, 43)","(64, 17)","(50, 10)",,,,,,,
"(27, 17)","(31, 41)","(43, 47)","(68, 43)","(70, 24)","(50, 10)",,,,,,,
"(28, 14)","(31, 41)","(43, 47)","(69, 43)","(66, 18)","(50, 10)",,,,,,,
"(28, 14)","(31, 41)","(43, 47)","(69, 43)","(66, 18)","(50, 10)",,,,,,,
"(29, 21)","(52, 14)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(28, 15)","(30, 40)","(43, 47)","(67, 44)","(65, 17)","(50, 10)",,,,,,,
"(28, 15)","(28, 39)","(44, 48)","(67, 44)","(67, 18)","(50, 10)",,,,,,,
"(28, 15)","(28, 39)","(44, 48)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(50, 13)","(66, 24)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(29, 13)","(30, 40)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(47, 13)","(66, 24)","(65, 39)","(47, 45)","(29, 33)",,,,,,,
"(28, 14)","(30, 40)","(43, 47)","(70, 41)","(65, 17)","(50, 10)",,,,,,,
"(30, 20)","(47, 13)","(66, 24)","(65, 39)","(47, 45)","(29, 33)",,,,,,,
"(28, 14)","(30, 40)","(43, 47)","(67, 44)","(65, 17)","(50, 10)",,,,,,,
"(29, 13)","(28, 39)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(28, 15)","(28, 39)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(49, 13)","(65, 22)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(30, 19)","(47, 13)","(61, 19)","(65, 39)","(47, 45)","(29, 33)",,,,,,,
"(30, 19)","(50, 13)","(65, 22)","(66, 38)","(47, 45)","(29, 33)",,,,,,,
"(30, 19)","(50, 13)","(66, 24)","(66, 38)","(47, 45)","(29, 33)",,,,,,,
"(27, 16)","(28, 39)","(43, 47)","(68, 43)","(66, 18)","(51, 10)",,,,,,,
"(30, 20)","(49, 13)","(66, 24)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(28, 15)","(29, 40)","(43, 47)","(68, 43)","(67, 19)","(50, 10)",,,,,,,
"(49, 13)","(66, 24)","(66, 38)","(47, 45)","(30, 35)","(29, 22)",,,,,,,
"(28, 15)","(29, 40)","(43, 47)","(68, 43)","(67, 19)","(50, 10)",,,,,,,
"(30, 19)","(48, 13)","(66, 24)","(65, 40)","(47, 45)","(29, 33)",,,,,,,
"(29, 11)","(28, 39)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(47, 13)","(62, 19)","(65, 40)","(47, 45)","(29, 33)",,,,,,,
"(28, 15)","(27, 38)","(43, 47)","(67, 45)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(52, 14)","(65, 22)","(66, 38)","(44, 44)","(29, 34)",,,,,,,
"(30, 20)","(49, 13)","(66, 24)","(66, 38)","(42, 43)","(29, 34)",,,,,,,
"(29, 12)","(29, 40)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(47, 13)","(66, 24)","(65, 42)","(45, 44)","(33, 38)",,,,,,,
"(29, 12)","(29, 40)","(43, 47)","(70, 42)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(49, 13)","(66, 24)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(29, 12)","(29, 40)","(43, 47)","(67, 44)","(66, 18)","(51, 10)",,,,,,,
"(29, 12)","(29, 39)","(43, 47)","(67, 44)","(67, 19)","(50, 10)",,,,,,,
"(27, 17)","(26, 36)","(37, 45)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(49, 13)","(65, 22)","(66, 37)","(47, 45)","(30, 35)","(29, 22)",,,,,,,
"(30, 20)","(47, 13)","(66, 24)","(65, 39)","(47, 45)","(29, 33)",,,,,,,
"(29, 12)","(30, 40)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(29, 12)","(30, 40)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(30, 20)","(50, 13)","(66, 24)","(66, 38)","(42, 43)","(30, 35)",,,,,,,
"(27, 17)","(28, 39)","(43, 47)","(69, 42)","(66, 18)","(50, 10)",,,,,,,
"(27, 17)","(31, 41)","(43, 47)","(68, 43)","(64, 17)","(50, 10)",,,,,,,
"(27, 16)","(27, 37)","(43, 47)","(68, 43)","(66, 18)","(50, 10)",,,,,,,
"(30, 19)","(54, 15)","(65, 22)","(65, 40)","(47, 45)","(29, 33)",,,,,,,
"(27, 17)","(30, 40)","(47, 48)","(68, 43)","(67, 19)","(50, 10)",,,,,,,
"(30, 19)","(49, 13)","(61, 19)","(65, 40)","(47, 45)","(29, 33)",,,,,,,
"(29, 12)","(30, 40)","(47, 48)","(68, 43)","(67, 19)","(50, 10)",,,,,,,
"(30, 20)","(50, 13)","(66, 24)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(30, 20)","(50, 13)","(65, 22)","(66, 38)","(44, 44)","(30, 35)",,,,,,,
"(28, 14)","(30, 40)","(43, 47)","(69, 42)","(66, 18)","(49, 10)",,,,,,,
"(28, 14)","(31, 41)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(28, 14)","(30, 40)","(43, 47)","(67, 44)","(66, 18)","(50, 10)",,,,,,,
"(50, 13)","(66, 24)","(66, 38)","(47, 45)","(30, 35)","(29, 22)",,,,,,,
"(27, 16)","(30, 40)","(44, 48)","(69, 41)","(66, 18)","(50, 10)",,,,,,,
"(50, 13)","(66, 24)","(66, 38)","(47, 45)","(30, 35)","(29, 22)",,,,,,,
"(27, 16)","(27, 37)","(44, 48)","(69, 41)","(66, 18)","(49, 10)",,,,,,,
"(30, 20)","(48, 13)","(66, 24)","(65, 40)","(47, 45)","(29, 34)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(70, 41)","(67, 19)","(50, 10)",,,,,,,
"(30, 20)","(48, 13)","(66, 24)","(65, 40)","(47, 45)","(29, 34)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(70, 41)","(67, 19)","(50, 10)",,,,,,,
"(30, 20)","(48, 13)","(66, 24)","(65, 40)","(47, 45)","(29, 34)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(70, 41)","(65, 18)","(50, 10)",,,,,,,
"(30, 20)","(49, 13)","(66, 24)","(65, 40)","(40, 42)","(29, 34)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(70, 41)","(65, 18)","(50, 10)",,,,,,,
"(30, 20)","(52, 14)","(66, 24)","(65, 40)","(47, 45)","(29, 33)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(70, 41)","(67, 19)","(50, 10)",,,,,,,
"(30, 20)","(52, 14)","(66, 24)","(65, 40)","(47, 45)","(29, 33)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(70, 41)","(67, 19)","(50, 10)",,,,,,,
"(30, 20)","(52, 14)","(66, 24)","(65, 40)","(47, 45)","(29, 33)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(70, 41)","(67, 19)","(50, 10)",,,,,,,
"(30, 20)","(52, 14)","(66, 24)","(65, 40)","(40, 42)","(29, 33)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(68, 44)","(67, 19)","(50, 10)",,,,,,,
"(30, 20)","(49, 13)","(66, 24)","(65, 40)","(41, 43)","(29, 33)",,,,,,,
"(27, 17)","(29, 40)","(43, 47)","(70, 41)","(67, 19)","(50, 10)",,,,,,,
"(30, 20)","(54, 15)","(66, 24)","(65, 39)","(41, 43)","(29, 33)",,,,,,,
"(30, 20)","(54, 15)","(66, 24)","(65, 39)","(41, 43)","(29, 33)",,,,,,,
"(30, 20)","(54, 15)","(66, 24)","(65, 39)","(41, 43)","(29, 33)",,,,,,,
"(30, 20)","(50, 13)","(65, 23)","(65, 40)","(47, 45)","(29, 33)",,,,,,,
